$Boundary
False
512
411.645,223.559,4.18369
410.298,222.772,4.18369
408.951,221.986,4.18369
407.604,221.199,4.18369
406.257,220.412,4.18369
404.91,219.625,4.18369
403.563,218.838,4.18369
402.216,218.051,4.18369
400.869,217.264,4.18369
399.522,216.478,4.18369
398.175,215.691,4.18369
396.828,214.904,4.18369
395.481,214.117,4.18369
394.135,213.33,4.18369
392.788,212.543,4.18369
391.441,211.757,4.18369
390.094,210.97,4.18369
388.747,210.183,4.18369
387.4,209.396,4.18369
386.053,208.609,4.18369
384.706,207.822,4.18369
383.359,207.035,4.18369
382.012,206.249,4.18369
380.665,205.462,4.18369
379.318,204.675,4.18369
377.971,203.888,4.18369
376.624,203.101,4.18369
375.277,202.314,4.18369
373.93,201.527,4.18369
372.583,200.741,4.18369
371.236,199.954,4.18369
369.889,199.167,4.18369
368.542,198.38,4.18369
367.195,197.593,4.18369
365.848,196.806,4.18369
364.501,196.019,4.18369
363.154,195.233,4.18369
361.807,194.446,4.18369
360.46,193.659,4.18369
359.113,192.872,4.18369
357.766,192.085,4.18369
356.419,191.298,4.18369
355.073,190.512,4.18369
353.726,189.725,4.18369
352.379,188.938,4.18369
351.032,188.151,4.18369
349.685,187.364,4.18369
348.338,186.577,4.18369
346.991,185.79,4.18369
345.644,185.004,4.18369
344.297,184.217,4.18369
342.95,183.43,4.18369
341.603,182.643,4.18369
340.256,181.856,4.18369
338.909,181.069,4.18369
337.562,180.282,4.18369
336.215,179.496,4.18369
334.868,178.709,4.18369
333.521,177.922,4.18369
332.174,177.135,4.18369
330.827,176.348,4.18369
329.48,175.561,4.18369
328.133,174.775,4.18369
326.786,173.988,4.18369
325.439,173.201,4.18369
324.092,172.414,4.18369
322.745,171.627,4.18369
321.398,170.84,4.18369
320.051,170.053,4.18369
318.704,169.267,4.18369
317.357,168.48,4.18369
316.011,167.693,4.18369
314.664,166.906,4.18369
313.317,166.119,4.18369
311.97,165.332,4.18369
310.623,164.545,4.18369
309.276,163.759,4.18369
307.929,162.972,4.18369
306.582,162.185,4.18369
305.235,161.398,4.18369
303.888,160.611,4.18369
302.541,159.824,4.18369
301.194,159.038,4.18369
299.847,158.251,4.18369
298.5,157.464,4.18369
297.153,156.677,4.18369
295.806,155.89,4.18369
294.459,155.103,4.18369
293.112,154.316,4.18369
291.765,153.53,4.18369
290.418,152.743,4.18369
289.071,151.956,4.18369
287.724,151.169,4.18369
286.377,150.382,4.18369
285.03,149.595,4.18369
283.683,148.808,4.18369
282.336,148.022,4.18369
280.989,147.235,4.18369
279.642,146.448,4.18369
278.295,145.661,4.18369
276.949,144.874,4.18369
275.602,144.087,4.18369
274.255,143.3,4.18369
272.908,142.514,4.18369
271.561,141.727,4.18369
270.214,140.94,4.18369
268.867,140.153,4.18369
267.52,139.366,4.18369
266.173,138.579,4.18369
264.826,137.793,4.18369
263.479,137.006,4.18369
262.132,136.219,4.18369
260.785,135.432,4.18369
259.438,134.645,4.18369
258.091,133.858,4.18369
256.744,133.071,4.18369
255.397,132.285,4.18369
254.05,131.498,4.18369
252.703,130.711,4.18369
251.356,129.924,4.18369
250.009,129.137,4.18369
248.662,128.35,4.18369
247.315,127.563,4.18369
245.968,126.777,4.18369
244.621,125.99,4.18369
243.274,125.203,4.18369
241.927,124.416,4.18369
240.58,123.629,3.39633
241.374,122.292,2.60589
242.168,120.955,2.60589
242.962,119.617,2.60589
243.756,118.28,2.60589
244.55,116.943,2.60589
245.343,115.605,2.60589
246.137,114.268,2.60589
246.931,112.931,2.60589
247.725,111.593,2.60589
248.519,110.256,2.60589
249.313,108.919,2.60589
250.106,107.582,2.60589
250.9,106.244,2.60589
