$TrackLines
Boundary Curve
0
6.788,-1.615
7.837,-1.639
0
32
True
598
6.788,-1.615,4.73433
5.74,-1.592,4.73481
4.692,-1.568,4.73529
3.644,-1.544,4.73481
2.596,-1.521,4.7348
1.547,-1.497,4.7348
0.499,-1.474,4.73481
-0.549,-1.45,4.70811
-1.605,-1.483,4.68348
-2.728,-1.513,4.68612
-4.003,-1.546,4.68598
-5.264,-1.58,4.68464
-6.381,-1.612,4.68129
-7.643,-1.654,4.67469
-9.032,-1.712,4.66594
-10.031,-1.765,4.65429
-11.078,-1.831,4.64264
-12.135,-1.912,4.62838
-13.18,-2.008,4.61277
-14.226,-2.121,4.59498
-15.274,-2.255,4.57445
-16.315,-2.411,4.55201
-17.351,-2.591,4.53101
-18.387,-2.791,4.51276
-19.417,-3.009,4.49645
-20.443,-3.242,4.48342
-21.468,-3.487,4.47282
-22.49,-3.742,4.46488
-23.51,-4.003,4.46234
-24.53,-4.263,4.46442
-25.552,-4.52,4.46534
-26.572,-4.778,4.46188
-27.592,-5.042,4.45429
-28.61,-5.316,4.44322
-29.622,-5.602,4.42867
-30.63,-5.905,4.41211
-31.634,-6.225,4.39559
-32.631,-6.561,4.37997
-33.624,-6.912,4.36707
-34.613,-7.274,4.35518
-35.596,-7.648,4.34344
-36.576,-8.033,4.3325
-37.552,-8.429,4.32103
-38.522,-8.836,4.31043
-39.488,-9.252,4.30082
-40.451,-9.678,4.29209
-41.41,-10.111,4.28509
-42.366,-10.55,4.27912
-43.321,-10.995,4.27361
-44.271,-11.444,4.26703
-45.219,-11.901,4.25915
-46.164,-12.366,4.25044
-47.103,-12.839,4.24087
-48.037,-13.321,4.23132
-48.969,-13.813,4.22112
-49.893,-14.314,4.2113
-50.813,-14.823,4.20197
-51.729,-15.342,4.19088
-52.637,-15.871,4.1789
-53.539,-16.411,4.16724
-54.436,-16.962,4.15485
-55.324,-17.524,4.14194
-56.205,-18.097,4.12914
-57.079,-18.682,4.11647
-57.945,-19.277,4.10486
-58.805,-19.882,4.09352
-59.658,-20.497,4.08135
-60.502,-21.122,4.06917
-61.339,-21.757,4.05652
-62.168,-22.404,4.04263
-62.987,-23.062,4.03081
-63.8,-23.728,4.02064
-64.606,-24.403,4.01089
-65.405,-25.084,4.00149
-66.197,-25.773,3.99266
-66.985,-26.469,3.98456
-67.766,-27.171,3.9765
-68.542,-27.879,3.96772
-69.311,-28.595,3.9583
-70.073,-29.317,3.94922
-70.828,-30.046,3.94046
-71.578,-30.782,3.93238
-72.321,-31.523,3.9243
-73.058,-32.27,3.91656
-73.791,-33.024,3.90914
-74.516,-33.781,3.90137
-75.236,-34.545,3.89231
-75.949,-35.317,3.88287
-76.654,-36.094,3.87306
-77.351,-36.879,3.86226
-78.039,-37.671,3.8511
-78.718,-38.471,3.83895
-79.387,-39.28,3.82645
-80.046,-40.097,3.81417
-80.694,-40.921,3.80159
-81.332,-41.754,3.7891
-81.96,-42.595,3.77708
-82.577,-43.442,3.76439
-83.183,-44.298,3.75087
-83.778,-45.163,3.73779
-84.361,-46.034,3.72457
-84.932,-46.913,3.71055
-85.491,-47.801,3.69625
-86.036,-48.695,3.68152
-86.568,-49.598,3.66713
-87.088,-50.509,3.65305
-87.594,-51.426,3.63961
-88.089,-52.35,3.62849
-88.575,-53.279,3.61847
-89.051,-54.212,3.60951
-89.52,-55.149,3.60183
-89.982,-56.09,3.595
-90.438,-57.033,3.5888
-90.888,-57.979,3.58113
-91.33,-58.93,3.57237
-91.763,-59.883,3.56379
-92.188,-60.84,3.55613
-92.607,-61.801,3.5493
-93.019,-62.764,3.54178
-93.423,-63.73,3.53433
-93.821,-64.7,3.52662
-94.21,-65.672,3.51864
-94.592,-66.647,3.50986
-94.964,-67.626,3.5002
-95.327,-68.608,3.49098
-95.681,-69.594,3.48115
-96.025,-70.584,3.47119
-96.359,-71.576,3.46138
-96.683,-72.571,3.45066
-96.996,-73.571,3.43964
-97.298,-74.573,3.42783
-97.587,-75.579,3.41576
-97.865,-76.589,3.40395
-98.13,-77.601,3.39213
-98.384,-78.617,3.3802
-98.625,-79.636,3.36803
-98.854,-80.657,3.35679
-99.072,-81.681,3.34498
-99.277,-82.708,3.33243
-99.469,-83.736,3.31986
-99.648,-84.767,3.30658
-99.813,-85.802,3.29214
-99.962,-86.837,3.27822
-100.098,-87.875,3.26464
-100.219,-88.915,3.25077
-100.326,-89.955,3.23688
-100.418,-90.997,3.2243
-100.499,-92.042,3.21378
-100.569,-93.085,3.20282
-100.627,-94.13,3.19129
-100.673,-95.176,3.18079
-100.709,-96.221,3.17076
-100.734,-97.267,3.16166
-100.751,-98.314,3.15449
-100.761,-99.36,3.14733
-100.763,-100.406,3.14016
-100.758,-101.454,3.13395
-100.747,-102.499,3.12725
-100.728,-103.546,3.12105
-100.704,-104.592,3.11435
-100.671,-105.638,3.10622
-100.63,-106.683,3.09762
-100.579,-107.729,3.08901
-100.52,-108.773,3.07992
-100.45,-109.818,3.06943
-100.369,-110.862,3.0598
-100.279,-111.904,3.04968
-100.177,-112.945,3.03964
-100.066,-113.986,3.03051
-99.945,-115.025,3.02038
-99.813,-116.063,3.01037
-99.671,-117.101,2.99922
-99.516,-118.135,2.9876
-99.35,-119.169,2.97613
-99.171,-120.201,2.96435
-98.981,-121.229,2.95263
-98.778,-122.256,2.94064
-98.563,-123.281,2.92836
-98.335,-124.302,2.91608
-98.095,-125.321,2.90345
-97.841,-126.337,2.89059
-97.575,-127.349,2.87865
-97.297,-128.358,2.86592
-97.005,-129.364,2.8526
-96.7,-130.366,2.83902
-96.381,-131.363,2.82543
-96.049,-132.356,2.81184
-95.703,-133.344,2.7978
-95.343,-134.328,2.78422
-94.97,-135.307,2.77075
-94.584,-136.28,2.75745
-94.185,-137.249,2.74416
-93.773,-138.212,2.732
-93.351,-139.17,2.72109
-92.918,-140.124,2.71038
-92.475,-141.074,2.70035
-92.023,-142.019,2.69118
-91.563,-142.96,2.68243
-91.094,-143.898,2.67432
-90.619,-144.831,2.66621
-90.135,-145.761,2.65705
-89.642,-146.687,2.64872
-89.143,-147.608,2.6408
-88.636,-148.525,2.6312
-88.119,-149.437,2.62073
-87.593,-150.343,2.61091
-87.058,-151.245,2.60068
-86.513,-152.141,2.58972
-85.959,-153.03,2.57966
-85.396,-153.915,2.56945
-84.823,-154.794,2.55822
-84.241,-155.665,2.5479
-83.65,-156.532,2.53852
-83.051,-157.393,2.52899
-82.444,-158.248,2.52012
-81.83,-159.098,2.51182
-81.208,-159.944,2.50295
-80.579,-160.783,2.49418
-79.943,-161.617,2.48532
-79.299,-162.445,2.47578
-78.647,-163.267,2.4673
-77.989,-164.084,2.45844
-77.322,-164.895,2.44899
-76.649,-165.699,2.43953
-75.967,-166.497,2.42899
-75.276,-167.288,2.41823
-74.578,-168.07,2.40743
-73.87,-168.846,2.39593
-73.153,-169.613,2.38449
-72.428,-170.372,2.37304
-71.694,-171.122,2.36091
-70.95,-171.864,2.34879
-70.198,-172.596,2.337
-69.437,-173.32,2.32456
-68.666,-174.034,2.31175
-67.887,-174.738,2.29993
-67.1,-175.433,2.28815
-66.304,-176.119,2.27602
-65.5,-176.795,2.26419
-64.688,-177.462,2.25237
-63.868,-178.119,2.24086
-63.041,-178.767,2.23
-62.207,-179.406,2.21953
-61.366,-180.037,2.21002
-60.52,-180.66,2.20012
-59.667,-181.274,2.18966
-58.807,-181.88,2.1807
-57.944,-182.478,2.17213
-57.074,-183.069,2.1617
-56.197,-183.65,2.15168
-55.316,-184.223,2.14165
-54.428,-184.786,2.13111
-53.534,-185.341,2.12133
-52.636,-185.886,2.11089
-51.731,-186.422,2.10038
-50.82,-186.949,2.09059
-49.905,-187.467,2.0808
-48.984,-187.976,2.07079
-48.058,-188.476,2.06081
-47.128,-188.966,2.05124
-46.193,-189.448,2.04167
-45.252,-189.921,2.03232
-44.309,-190.385,2.02296
-43.36,-190.84,2.01299
-42.406,-191.286,2.00427
-41.45,-191.724,1.99573
-40.49,-192.153,1.98642
-39.524,-192.574,1.97662
-38.556,-192.984,1.96701
-37.583,-193.386,1.95686
-36.605,-193.777,1.94575
-35.624,-194.157,1.93463
-34.638,-194.526,1.92379
-33.648,-194.885,1.91283
-32.655,-195.232,1.90171
-31.657,-195.569,1.8909
-30.655,-195.895,1.88008
-29.651,-196.21,1.86985
-28.644,-196.515,1.85921
-27.632,-196.809,1.84825
-26.618,-197.092,1.83755
-25.601,-197.364,1.8266
-24.58,-197.625,1.81589
-23.558,-197.875,1.80472
-22.532,-198.113,1.79333
-21.503,-198.34,1.78262
-20.472,-198.556,1.77154
-19.439,-198.76,1.76084
-18.403,-198.954,1.75023
-17.366,-199.136,1.73922
-16.327,-199.307,1.72853
-15.285,-199.467,1.71753
-14.243,-199.615,1.70605
-13.198,-199.751,1.69497
-12.152,-199.876,1.68355
-11.105,-199.988,1.6716
-10.056,-200.088,1.6606
-9.006,-200.177,1.64921
-7.956,-200.253,1.6373
-6.904,-200.317,1.62632
-5.851,-200.37,1.61495
-4.799,-200.41,1.60309
-3.746,-200.438,1.59262
-2.692,-200.456,1.58219
-1.639,-200.462,1.57127
-0.586,-200.457,1.56083
0.468,-200.441,1.55087
1.521,-200.415,1.54137
2.574,-200.379,1.53141
3.627,-200.332,1.52141
4.678,-200.275,1.51095
5.73,-200.206,1.50006
6.781,-200.126,1.49049
7.83,-200.037,1.48044
8.878,-199.936,1.47099
9.927,-199.827,1.46192
10.973,-199.707,1.4518
12.018,-199.577,1.44232
13.063,-199.437,1.43225
14.105,-199.286,1.42212
15.146,-199.125,1.41212
16.186,-198.953,1.40292
17.223,-198.773,1.39315
18.258,-198.581,1.38317
19.293,-198.38,1.37349
20.324,-198.168,1.36315
21.353,-197.946,1.35311
22.381,-197.713,1.3424
23.405,-197.469,1.33158
24.427,-197.214,1.32087
25.446,-196.948,1.30958
26.462,-196.67,1.29863
27.474,-196.382,1.28884
28.485,-196.084,1.27848
29.491,-195.775,1.26783
30.494,-195.456,1.25805
31.495,-195.127,1.24739
32.49,-194.787,1.23672
33.483,-194.437,1.22653
34.473,-194.076,1.21569
35.457,-193.705,1.20485
36.438,-193.323,1.19391
37.415,-192.93,1.18306
38.387,-192.527,1.17158
39.354,-192.112,1.16029
40.317,-191.687,1.14944
41.275,-191.251,1.13839
42.228,-190.805,1.12734
43.176,-190.348,1.11608
44.118,-189.881,1.10481
45.055,-189.403,1.09355
45.988,-188.914,1.08313
46.914,-188.417,1.07289
47.835,-187.91,1.0625
48.752,-187.393,1.0523
49.663,-186.867,1.04204
50.568,-186.332,1.03201
51.468,-185.788,1.02198
52.362,-185.235,1.01235
53.251,-184.674,1.00217
54.135,-184.102,0.99163
55.011,-183.523,0.98213
55.883,-182.935,0.97172
56.748,-182.337,0.96155
57.607,-181.732,0.95165
58.46,-181.117,0.94137
59.307,-180.494,0.93196
60.147,-179.864,0.92215
60.981,-179.225,0.91217
61.81,-178.577,0.90207
62.63,-177.922,0.89167
63.444,-177.258,0.88142
64.252,-176.585,0.87064
65.051,-175.904,0.86021
65.844,-175.215,0.84937
66.629,-174.516,0.83826
67.406,-173.81,0.8275
68.175,-173.095,0.81604
68.936,-172.371,0.80492
69.689,-171.639,0.79382
70.433,-170.899,0.78237
71.169,-170.15,0.77092
71.896,-169.393,0.7598
72.615,-168.628,0.74903
73.326,-167.855,0.73756
74.027,-167.074,0.72708
74.721,-166.287,0.71731
75.407,-165.492,0.70749
76.085,-164.692,0.69797
76.755,-163.885,0.68858
77.419,-163.071,0.67943
78.074,-162.252,0.6705
78.722,-161.428,0.66104
79.362,-160.596,0.65122
79.994,-159.759,0.64131
80.617,-158.915,0.63111
81.232,-158.065,0.62119
81.838,-157.209,0.61049
82.434,-156.347,0.59964
83.022,-155.477,0.58866
83.599,-154.602,0.57782
84.167,-153.721,0.56684
84.725,-152.833,0.55572
85.273,-151.94,0.54418
85.81,-151.04,0.53257
86.338,-150.133,0.52193
86.855,-149.223,0.51062
87.362,-148.305,0.49969
87.86,-147.382,0.48926
88.347,-146.455,0.47859
88.825,-145.522,0.46813
89.293,-144.584,0.45788
89.751,-143.643,0.44785
90.2,-142.696,0.43697
90.638,-141.744,0.42607
91.066,-140.788,0.41517
91.483,-139.827,0.40364
91.889,-138.861,0.39229
92.284,-137.891,0.38113
