$Boundary
False
1280
-0.256,197.615,3.14189
-0.256,196.062,3.14189
-0.257,194.509,3.14189
-0.257,192.956,3.14189
-0.258,191.403,3.14189
-0.258,189.85,3.14189
-0.259,188.297,3.14189
-0.259,186.745,3.14189
-0.26,185.192,3.14189
-0.26,183.639,3.14189
-0.261,182.086,3.14189
-0.261,180.533,3.14189
-0.262,178.98,3.14189
-0.262,177.427,3.14189
-0.262,175.874,3.14189
-0.263,174.321,3.14189
-0.263,172.768,3.14189
-0.264,171.215,3.14189
-0.264,169.662,3.14189
-0.265,168.109,3.14189
-0.265,166.556,3.14189
-0.266,165.003,3.14189
-0.266,163.45,3.14189
-0.267,161.897,3.14189
-0.267,160.344,3.14189
-0.267,158.791,3.14189
-0.268,157.238,3.14189
-0.268,155.685,3.14189
-0.269,154.132,3.14189
-0.269,152.579,3.14189
-0.27,151.026,3.14189
-0.27,149.473,3.14189
-0.271,147.92,3.14189
-0.271,146.367,3.14189
-0.272,144.814,3.14189
-0.272,143.262,3.14189
-0.273,141.709,3.14189
-0.273,140.156,3.14189
-0.273,138.603,3.14189
-0.274,137.05,3.14189
-0.274,135.497,3.14189
-0.275,133.944,3.14189
-0.275,132.391,3.14189
-0.276,130.838,3.14189
-0.276,129.285,3.14189
-0.277,127.732,3.14189
-0.277,126.179,3.14189
-0.278,124.626,3.14189
-0.278,123.073,3.14189
-0.278,121.52,3.14189
-0.279,119.967,3.14189
-0.279,118.414,3.14189
-0.28,116.861,3.14189
-0.28,115.308,3.14189
-0.281,113.755,3.14189
-0.281,112.202,3.14189
-0.282,110.649,3.14189
-0.282,109.096,3.14189
-0.283,107.543,3.14189
-0.283,105.99,3.14189
-0.284,104.437,3.14189
-0.284,102.884,3.14189
-0.284,101.332,3.14189
-0.285,99.779,3.14189
-0.285,98.226,3.14189
-0.286,96.673,3.14189
-0.286,95.12,3.14189
-0.287,93.567,3.14189
-0.287,92.014,3.14189
-0.288,90.461,3.14189
-0.288,88.908,3.14189
-0.289,87.355,3.14189
-0.289,85.802,3.14189
-0.289,84.249,3.14189
-0.29,82.696,3.14189
-0.29,81.143,3.14189
-0.291,79.59,3.14189
-0.291,78.037,3.14189
-0.292,76.484,3.14189
-0.292,74.931,3.14189
-0.293,73.378,3.14189
-0.293,71.825,3.14189
-0.294,70.272,3.14189
-0.294,68.719,3.14189
-0.295,67.166,3.14189
-0.295,65.613,3.14189
-0.295,64.06,3.14189
