$Boundary
False
512
-198.549,-0.478,1.57079
-196.987,-0.478,1.57079
-195.425,-0.478,1.57079
-193.863,-0.478,1.57079
-192.3,-0.478,1.57079
-190.738,-0.478,1.57079
-189.176,-0.478,1.57079
-187.614,-0.478,1.57079
-186.052,-0.478,1.57079
-184.49,-0.478,1.57079
-182.928,-0.478,1.57079
-181.365,-0.478,1.57079
-179.803,-0.478,1.57079
-178.241,-0.478,1.57079
-176.679,-0.478,1.57079
-175.117,-0.478,1.57079
-173.555,-0.478,1.57079
-171.992,-0.478,1.57079
-170.43,-0.478,1.57079
-168.868,-0.478,1.57079
-167.306,-0.478,1.57079
-165.744,-0.478,1.57079
-164.182,-0.478,1.57079
-162.619,-0.477,1.57079
-161.057,-0.477,1.57079
-159.495,-0.477,1.57079
-157.933,-0.477,1.57079
-156.371,-0.477,1.57079
-154.809,-0.477,1.57079
-153.247,-0.477,1.57079
-151.684,-0.477,1.57079
-150.122,-0.477,1.57079
-148.56,-0.477,1.57079
-146.998,-0.477,1.57079
-145.436,-0.477,1.57079
-143.874,-0.477,1.57079
-142.311,-0.477,1.57079
-140.749,-0.477,1.57079
-139.187,-0.477,1.57079
-137.625,-0.477,1.57079
-136.063,-0.477,1.57079
-134.501,-0.477,1.57079
-132.938,-0.477,1.57079
-131.376,-0.477,1.57079
-129.814,-0.477,1.57079
-128.252,-0.477,1.57079
-126.69,-0.477,1.57079
-125.128,-0.477,1.57079
-123.566,-0.477,1.57079
-122.003,-0.477,1.57079
-120.441,-0.477,1.57079
-118.879,-0.477,1.57079
-117.317,-0.477,1.57079
-115.755,-0.477,1.57079
-114.193,-0.477,1.57079
-112.63,-0.477,1.57079
-111.068,-0.477,1.57079
-109.506,-0.477,1.57079
-107.944,-0.477,1.57079
-106.382,-0.477,1.57079
-104.82,-0.477,1.57079
-103.257,-0.477,1.57079
-101.695,-0.477,1.57079
-100.133,-0.477,1.57079
-98.571,-0.477,1.57079
-97.009,-0.477,1.57079
-95.447,-0.477,1.57079
-93.885,-0.477,1.57079
-92.322,-0.477,1.57079
-90.76,-0.477,1.57079
-89.198,-0.477,1.57079
-87.636,-0.477,1.57079
-86.074,-0.477,1.57079
-84.512,-0.477,1.57079
-82.949,-0.477,1.57079
-81.387,-0.477,1.57079
-79.825,-0.477,1.57079
-78.263,-0.477,1.57079
-76.701,-0.477,1.57079
-75.139,-0.477,1.57079
-73.577,-0.477,1.57079
-72.014,-0.477,1.57079
-70.452,-0.477,1.57079
-68.89,-0.477,1.57079
-67.328,-0.477,1.57079
-65.766,-0.477,1.57079
-64.204,-0.476,1.57079
-62.641,-0.476,1.57079
-61.079,-0.476,1.57079
-59.517,-0.476,1.57079
-57.955,-0.476,1.57079
-56.393,-0.476,1.57079
-54.831,-0.476,1.57079
-53.268,-0.476,1.57079
-51.706,-0.476,1.57079
-50.144,-0.476,1.57079
-48.582,-0.476,1.57079
-47.02,-0.476,1.57079
-45.458,-0.476,1.57079
-43.896,-0.476,1.57079
-42.333,-0.476,1.57079
-40.771,-0.476,1.57079
-39.209,-0.476,1.57079
-37.647,-0.476,1.57079
-36.085,-0.476,1.57079
-34.523,-0.476,1.57079
-32.96,-0.476,1.57079
-31.398,-0.476,1.57079
-29.836,-0.476,1.57079
-28.274,-0.476,1.57079
-26.712,-0.476,1.57079
-25.15,-0.476,1.57079
-23.587,-0.476,1.57079
-22.025,-0.476,1.57079
-20.463,-0.476,1.57079
-18.901,-0.476,1.57079
-17.339,-0.476,1.57079
-15.777,-0.476,1.57079
-14.215,-0.476,1.57079
-12.652,-0.476,1.57079
-11.09,-0.476,1.57079
-9.528,-0.476,1.57079
-7.966,-0.476,1.57079
-6.404,-0.476,1.57079
-4.842,-0.476,1.57079
-3.279,-0.476,1.57079
-1.717,-0.476,1.57079
-0.155,-0.476,0.78853
-0.155,1.076,6.28314
-0.155,2.629,6.28314
-0.155,4.181,6.28314
-0.155,5.733,6.28314
-0.155,7.286,6.28314
-0.156,8.838,6.28314
-0.156,10.39,6.28314
-0.156,11.943,6.28314
-0.156,13.495,6.28314
-0.156,15.047,6.28314
-0.156,16.599,6.28314
-0.156,18.152,6.28314
-0.156,19.704,6.28314
-0.156,21.256,6.28314
-0.156,22.809,6.28314
-0.156,24.361,6.28314
-0.156,25.913,6.28314
-0.156,27.466,6.28314
-0.156,29.018,6.28314
-0.157,30.57,6.28314
-0.157,32.122,6.28314
-0.157,33.675,6.28314
-0.157,35.227,6.28314
-0.157,36.779,6.28314
-0.157,38.332,6.28314
-0.157,39.884,6.28314
-0.157,41.436,6.28314
-0.157,42.989,6.28314
-0.157,44.541,6.28314
-0.157,46.093,6.28314
-0.157,47.645,6.28314
-0.157,49.198,6.28314
-0.157,50.75,6.28314
-0.158,52.302,6.28314
-0.158,53.855,6.28314
-0.158,55.407,6.28314
-0.158,56.959,6.28314
-0.158,58.512,6.28314
-0.158,60.064,6.28314
-0.158,61.616,6.28314
-0.158,63.168,6.28314
-0.158,64.721,6.28314
-0.158,66.273,6.28314
-0.158,67.825,6.28314
-0.158,69.378,6.28314
-0.158,70.93,6.28314
-0.158,72.482,6.28314
-0.159,74.035,6.28314
-0.159,75.587,6.28314
-0.159,77.139,6.28314
-0.159,78.691,6.28314
-0.159,80.244,6.28314
-0.159,81.796,6.28314
-0.159,83.348,6.28314
-0.159,84.901,6.28314
-0.159,86.453,6.28314
-0.159,88.005,6.28314
-0.159,89.558,6.28314
-0.159,91.11,6.28314
-0.159,92.662,6.28314
-0.16,94.214,6.28314
-0.16,95.767,6.28314
-0.16,97.319,6.28314
-0.16,98.871,6.28314
-0.16,100.424,6.28314
-0.16,101.976,6.28314
-0.16,103.528,6.28314
-0.16,105.081,6.28314
-0.16,106.633,6.28314
-0.16,108.185,6.28314
-0.16,109.737,6.28314
-0.16,111.29,6.28314
-0.16,112.842,6.28314
-0.16,114.394,6.28314
-0.161,115.947,6.28314
-0.161,117.499,6.28314
-0.161,119.051,6.28314
-0.161,120.604,6.28314
-0.161,122.156,6.28314
-0.161,123.708,6.28314
-0.161,125.26,6.28314
-0.161,126.813,6.28314
-0.161,128.365,6.28314
-0.161,129.917,6.28314
-0.161,131.47,6.28314
